"","Identifiers","c_1","c_2","c_3","c_4","n_5","n_6","n_7","n_8","r_1","r_2","r_3","r_4","C_mean","N_mean","R_mean","C_sd","N_sd","R_sd","ANOVA_p","ANOVA_padj","hclust_clusters","Z_scores_c_1","Z_scores_c_2","Z_scores_c_3","Z_scores_c_4","Z_scores_n_5","Z_scores_n_6","Z_scores_n_7","Z_scores_n_8","Z_scores_r_1","Z_scores_r_2","Z_scores_r_3","Z_scores_r_4","N_vs_C_Ttest_p","N_vs_C_Ttest_padj","log(N/C)","R_vs_C_Ttest_p","R_vs_C_Ttest_padj","log(R/C)","R_vs_N_Ttest_p","R_vs_N_Ttest_padj","log(R/N)","missing_data_c_1","missing_data_c_2","missing_data_c_3","missing_data_c_4","missing_data_n_5","missing_data_n_6","missing_data_n_7","missing_data_n_8","missing_data_r_1","missing_data_r_2","missing_data_r_3","missing_data_r_4","protein.ids","majority.protein.ids","peptide.counts..all.","peptide.counts..razor.unique.","peptide.counts..unique.","fasta.headers","number.of.proteins","peptides","razor...unique.peptides","unique.peptides"
"831","IDHG1_MOUSE",0.0848351734226327,0.303243730432719,0.387499770759526,-0.414238383574975,0.58400291743056,0.223985093116475,0.304455274844198,0.645974362663491,-0.111133313102972,0.0453142484884239,-0.00140548080976899,0.36839090996757,0.0903350727599754,0.439604412013681,0.0752915911358132,0.359750643260807,0.206717572916273,0.206108820397789,0.148444872967097,0.752946238388869,NA,-0.390917201744115,0.339394524076695,0.621128788815491,-2.05971294725889,1.27819348508522,0.0743705112951885,0.34344567070835,1.48541280716326,-1.04619410829131,-0.523066762593985,-0.679287592953066,0.557232825697166,0.15569213248998,0.790992442281521,0.349269339253706,0.945089919933877,0.986867479736884,-0.0150434816241622,0.0467785600246392,0.848403079736876,-0.364312820877868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P70404|IDHG1_MOUSE","sp|P70404|IDHG1_MOUSE","9","9","9","Isocitrate dehydrogenase [NAD] subunit gamma 1, mitochondrial",1,9,9,9
"832","IDHP_MOUSE",3.23320502955837,3.63927846835384,3.66910816425693,3.95264321660812,3.75005752451143,3.70225005459215,3.87854660364685,4.19082290343007,3.04836969078542,3.30366777117728,3.46387521698557,3.8023528218471,3.62355871969431,3.88041927154513,3.40456637519884,0.2960824614358,0.219918451955672,0.315599008306292,0.107354082027782,0.733765936077016,NA,-1.24054261145203,0.009533998000374,0.101363212996893,0.974211577458875,0.35056173754077,0.203388851571005,0.746108889981234,1.7074357356949,-1.80954888353338,-1.02362661370303,-0.530436068517101,0.511550173961499,0.216999118938391,0.790992442281521,0.256860551850811,0.350697379714865,0.844326366312773,-0.218992344495472,0.0529944410439054,0.848403079736876,-0.475852896346283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P54071|IDHP_MOUSE","sp|P54071|IDHP_MOUSE","33","33","32","Isocitrate dehydrogenase [NADP], mitochondrial",1,33,33,32
"833","IF1AX_MOUSE",-0.218392570209719,-0.376595160416439,-0.377822313506371,-0.614018583057753,-0.0875563725451798,0.113645514217662,-0.407447766127746,-0.1132663856196,0.156522507137314,-0.0192343772813146,-0.244409017923328,-0.627048862642226,-0.396707156797571,-0.123656252518716,-0.183542437677389,0.163076135059465,0.214678754080755,0.33815380868222,0.313897759053461,0.770704478026563,NA,0.0632306444057444,-0.552630281441991,-0.557407419648987,-1.47688701260395,0.572557967825622,1.35580924141198,-0.672735232273403,0.472472422861536,1.52272347791443,0.838526098966759,-0.0380478084643125,-1.52761209895343,0.09260352687393,0.790992442281521,0.273050904278855,0.315122426452293,0.844326366312773,0.213164719120182,0.776767866605275,0.949277049250128,-0.059886185158673,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q8BMJ3|IF1AX_MOUSE;sp|Q60872|IF1A_MOUSE","sp|Q8BMJ3|IF1AX_MOUSE;sp|Q60872|IF1A_MOUSE","3;2","3;2","3;2","Eukaryotic translation initiation factor 1A, X-chromosomal;Eukaryotic translation initiation factor 1A",2,3,3,3
"834","IF2A_MOUSE",0.0668675800552094,0.278632303294447,0.192342645171674,0.219595843663015,0.417222965574936,0.293287549829348,0.146458828984414,0.155903605387056,0.261364425674355,0.403062247719586,0.459771134218432,0.427947400384966,0.189359593046087,0.253218237443939,0.388036301999334,0.0892506573141036,0.128284591892864,0.0875791551004546,0.0620338946520977,0.733765936077016,NA,-1.64818986618312,0.0138204170149176,-0.663413717830439,-0.449520225799314,1.10153277222706,0.128840379127727,-1.02352740045472,-0.949401194429543,-0.121704469919042,0.990394059730217,1.43546702121358,1.18570222530268,0.448620581308417,0.811000072161349,0.0638586443978522,0.0191400373718972,0.844326366312773,0.198676708953248,0.139800101738593,0.848403079736876,0.134818064555396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q6ZWX6|IF2A_MOUSE","sp|Q6ZWX6|IF2A_MOUSE","12","12","12","Eukaryotic translation initiation factor 2 subunit 1",1,12,12,12
"835","IF2B_MOUSE",-3.99249580586854,-1.8222282402904,-2.219621059036,-1.52052705912197,-4.13207047837429,-1.44661415933222,-2.27915003382871,-2.40993156933467,-5.30128685132623,-1.56246927161201,-1.64360345733193,-1.42147043229522,-2.38871804107923,-2.56694156021747,-2.48220750314135,1.10685186960111,1.12727371942565,1.88162577443146,0.98435259438098,0.991702165767597,NA,-1.17729303715433,0.511201187553782,0.202024803021824,0.745928329068609,-1.28588380825527,0.803433452586949,0.155710545860855,0.0539609409261104,-2.19554818534676,0.713296784145696,0.65017341346675,0.822995574125778,0.828985586774273,0.942295493976984,-0.178223519138248,0.935163969068519,0.986867479736884,-0.0934894620621192,0.941466807758182,0.986036172952386,0.0847340570761284,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"sp|Q99L45|IF2B_MOUSE","sp|Q99L45|IF2B_MOUSE","7","7","7","Eukaryotic translation initiation factor 2 subunit 2",1,7,7,7
"836","IF2G_MOUSE",0.56057799061017,0.808481339953321,0.808857504644063,-0.0885090175288425,0.642617055797615,0.785158626916179,0.645134824572189,0.877579427316228,0.475786946106215,0.865242730397572,0.584168564594737,0.698083921903972,0.522351954419678,0.737622483650552,0.655820540750624,0.42370107877605,0.114640931317633,0.166523219392639,0.548298638563601,0.822440065046853,NA,-0.297676424344896,0.648166502221302,0.649601709582982,-2.77418332512293,0.0153329388413932,0.559181729676017,0.0249391575248833,0.911801250782088,-0.621185606018812,0.864732191212628,-0.207669663258125,0.226959538903471,0.390553121478123,0.791691426646946,0.215270529230875,0.589852277895265,0.880370421428772,0.133468586330946,0.453023231149754,0.857815852139078,-0.0818019428999284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9Z0N1|IF2G_MOUSE;sp|Q9Z0N2|IF2H_MOUSE","sp|Q9Z0N1|IF2G_MOUSE;sp|Q9Z0N2|IF2H_MOUSE","15;11","15;11","15;11","Eukaryotic translation initiation factor 2 subunit 3, X-linked;Eukaryotic translation initiation factor 2 subunit 3, Y-linked",2,15,15,15
"837","IF2P_MOUSE",-3.69696730461465,-1.83393985993336,-2.06266855667447,-2.40021780337571,-1.60501554860143,-1.78378250598362,-1.87131050682217,-1.64407661543717,-4.51335436086932,-1.58562101889893,-2.45720668543676,-1.73208113149614,-2.49844838114955,-1.72604629421109,-2.57206579917529,0.832180366367411,0.123561902484125,1.34912829168114,0.391522598856843,0.795466368315593,NA,-1.55338286172875,0.468343829825066,0.220131216185916,-0.146171665566069,0.716768721195642,0.522773764041768,0.427789819463371,0.674380294955417,-2.43931264605968,0.737815345324351,-0.20801506154693,0.578879243909899,0.159759209013831,0.790992442281521,0.772402086938456,0.929606406547635,0.986867479736884,-0.0736174180257385,0.298947096919521,0.848403079736876,-0.846019504964194,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"sp|Q05D44|IF2P_MOUSE","sp|Q05D44|IF2P_MOUSE","6","6","6","Eukaryotic translation initiation factor 5B",1,6,6,6
"838","IF4A1_MOUSE",3.03425385196566,3.09775446412075,3.10050303259538,3.32091524805427,3.14636601006051,3.12204077061426,3.1512393229495,3.18606371085506,3.01496885635911,3.19683682944815,3.19429091667921,3.16449685252409,3.13835664918401,3.15142745361983,3.14264836375264,0.125494313458031,0.0263875037179118,0.0863766097911902,0.978018188001757,0.988995461624335,NA,-1.3575901802788,-0.573100514530151,-0.5391445652759,2.1838387157348,0.0274488995867889,-0.273066297272082,0.0876540451692354,0.517876235172881,-1.59583795843241,0.650967868738943,0.61951553797631,0.251438213410363,0.850524399326835,0.947229845526589,0.0130708044358174,0.957124878009098,0.991502815334381,0.00429171456862765,0.856452107587186,0.964950279251817,-0.00877908986718978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P60843|IF4A1_MOUSE","sp|P60843|IF4A1_MOUSE","27","27","16","Eukaryotic initiation factor 4A-I",1,27,27,16
"839","IF4A3_MOUSE",1.52542425240648,1.62650778535408,1.57017007117319,1.2024237143111,1.74843108438445,1.59603345795732,1.41956687615566,1.81250660028676,1.41802447435831,1.28013177626008,1.5513940904654,1.47957745993046,1.48113145581121,1.64413450469605,1.43228195025356,0.190352313022685,0.175091661322408,0.115148481313754,0.213446599233407,0.766529100739804,NA,0.0355595965359229,0.611450510672448,0.29048450588499,-1.80463207194072,1.30606928868397,0.437832832792995,-0.567528754252041,1.67111892981474,-0.576316092358823,-1.36191538479464,0.183514395340621,-0.225637756379471,0.254600986234776,0.790992442281521,0.163003048884833,0.679105992079829,0.915398960792365,-0.0488495055576488,0.0970991636600392,0.848403079736876,-0.211852554442482,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q91VC3|IF4A3_MOUSE","sp|Q91VC3|IF4A3_MOUSE","19","17","17","Eukaryotic initiation factor 4A-III",1,19,17,17
"840","IF4B_MOUSE",1.02116279639148,0.813466469450102,0.667738227947197,1.70071433666458,0.811050204709918,0.767429098994281,0.464659587598433,0.356450630328659,1.03291357796359,0.718267027730732,0.57123024331959,0.424151441405257,1.05077045761334,0.599897380407823,0.686640572604792,0.456921047622161,0.223761757733045,0.260208451699562,0.178060394087261,0.766529100739804,NA,0.669592418351982,0.0950576338038719,-0.308059479856384,2.54938491892101,0.0883737017269004,-0.0322920940681171,-0.869820704030705,-1.16915103339523,0.702097724816579,-0.168285447620843,-0.575022285466536,-0.981875353182532,0.145059301856403,0.790992442281521,-0.450873077205518,0.22743701767607,0.844326366312773,-0.364129885008549,0.631617173436386,0.901528047338221,0.0867431921969688,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q8BGD9|IF4B_MOUSE","sp|Q8BGD9|IF4B_MOUSE","14","14","14","Eukaryotic translation initiation factor 4B",1,14,14,14
"841","IF4E_MOUSE",-1.80762620856237,-2.06305158794714,-2.23776341361455,-2.93993229663425,-1.96355930915394,-1.80697075030615,-1.78692877699933,-1.66524957535221,-2.17068017914401,-1.98284126697617,-1.41578252302741,-1.58922298188035,-2.26209337668958,-1.80567710295291,-1.78963173775698,0.485185733874617,0.122474289536602,0.347589193181896,0.153325636542103,0.752946238388869,NA,0.369592291709988,-0.282178427727969,-0.727991810031023,-2.51972103895504,-0.0283032870361674,0.371264829107197,0.422406071972751,0.732895738227534,-0.55681505344403,-0.0775051930967065,1.36946255301093,0.926893326262534,0.155174967459827,0.790992442281521,0.456416273736671,0.169535522194097,0.844326366312773,0.472461638932593,0.93507854585975,0.981389074474511,0.0160453651959225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P63073|IF4E_MOUSE","sp|P63073|IF4E_MOUSE","2","2","2","Eukaryotic translation initiation factor 4E",1,2,2,2
"842","IF4G1_MOUSE",0.120622074218858,-0.237044843388855,-0.40343178424974,0.138070215367019,-0.025432317456918,0.0267696435941538,0.0412074798457773,-0.273767865835296,-0.263149211097932,-0.0445454658105042,-0.157042414454139,-0.569705957317996,-0.0954460845131795,-0.0578057649630708,-0.258610762170143,0.26840312422731,0.146792701336246,0.225788173831175,0.423838433250903,0.795466368315593,NA,1.18071211415041,-0.456689687595952,-1.21841033700612,1.26058983374555,0.512074025723173,0.751054990614837,0.817151512065156,-0.62480795674302,-0.576195676593162,0.424573890791675,-0.0904379745273561,-1.9796147346252,0.816117075041575,0.939902028222484,0.0376403195501087,0.389073521640802,0.844326366312773,-0.163164677656964,0.194411332481832,0.848403079736876,-0.200804997207072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q6NZJ6|IF4G1_MOUSE","sp|Q6NZJ6|IF4G1_MOUSE","13","13","12","Eukaryotic translation initiation factor 4 gamma 1",1,13,13,12
"843","IF4G2_MOUSE",-2.08985411039988,-1.92869828804473,-1.12172016757603,-2.47391342443365,-2.09621769688282,-2.43856257648283,-1.65905764481308,-1.92368149490851,-5.36283502423357,-2.0630333326313,-2.03880678717772,-1.64714854945537,-1.90354649761357,-2.02937985327181,-2.77795592337449,0.569184791520348,0.326705004222158,1.73376094461946,0.486961895206644,0.808797333498023,NA,0.14027444564151,0.293945567907227,1.06344450132471,-0.225947667476494,0.134206408742949,-0.192238649718038,0.551063056114031,0.29872936175439,-2.98069656758499,0.165849562689737,0.188950933611779,0.56241904699319,0.717818248743367,0.901182127589432,-0.125833355658239,0.397124092653329,0.844326366312773,-0.874409425760921,0.454666811959789,0.859294392242789,-0.748576070102682,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"sp|Q62448|IF4G2_MOUSE","sp|Q62448|IF4G2_MOUSE","6","6","6","Eukaryotic translation initiation factor 4 gamma 2",1,6,6,6
"844","IF4H_MOUSE",-1.38902640188939,-1.64125580761357,-1.16676836612488,-1.45488523752629,-1.12776577938651,-1.95063270978292,-1.1642587877787,-0.17614699277604,-5.4087414139484,-1.26063006732634,-2.10094115436068,-4.54527171049304,-1.41298395328853,-1.10470106743104,-3.32889608653211,0.195839931856901,0.72615244406877,1.96561473727577,0.0591922656433418,0.733765936077016,NA,0.372059846850882,0.204430800447517,0.519770231703587,0.328290747909566,0.545690946235051,-0.00117787924221398,0.521438071437968,1.17812691967376,-2.29940104943167,0.457390718811253,-0.101071312201004,-1.7255480421947,0.465389851137088,0.816133294229806,0.308282885857492,0.145946987237586,0.844326366312773,-1.91591213324358,0.1045693654409,0.848403079736876,-2.22419501910107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"sp|Q9WUK2|IF4H_MOUSE","sp|Q9WUK2|IF4H_MOUSE","8","8","8","Eukaryotic translation initiation factor 4H",1,8,8,8
"845","IF5_MOUSE",-1.14521426416726,-1.098837355077,-1.17917784277072,-1.00054364996737,-0.830937315008615,-0.957211270353895,-1.04441882325217,-1.15264629179458,-1.70393034972318,-1.34137563408027,-0.99600838766834,-1.0238301564885,-1.10594327799559,-0.996303425102314,-1.26628613199007,0.0775995866864226,0.136176760664306,0.331162524938759,0.245525186043579,0.770704478026563,NA,-0.100023573505454,0.107342860066046,-0.251885918462859,0.546846386086771,1.30521216512299,0.740599725730926,0.350666037183126,-0.133254616572226,-2.59822719063882,-0.977125659032343,0.56712503739641,0.442724746625426,0.223436342531603,0.790992442281521,0.109639852893271,0.409039358385868,0.844326366312773,-0.160342853994489,0.206282360723314,0.848403079736876,-0.26998270688776,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P59325|IF5_MOUSE","sp|P59325|IF5_MOUSE","7","7","7","Eukaryotic translation initiation factor 5",1,7,7,7
"846","IF5A1_MOUSE",2.24971590338804,2.32721828163678,2.45915668237477,1.60519416512964,2.2330011533842,1.96461775862921,2.48984746068082,2.58994833451468,2.1937308717633,2.41953255391628,2.16005362417683,2.54449110048223,2.16032125813231,2.31935367680223,2.32945203758466,0.380050312117936,0.280228436022275,0.183913344913155,0.668942749678731,0.858384421107457,NA,-0.0722478648165423,0.207818000958548,0.684596175598224,-2.40131882644404,-0.132648991037667,-1.10249055603425,0.795501667685287,1.15723041109427,-0.274557738483973,0.541408752282081,-0.396255262035526,0.992964231233586,0.527758460252214,0.835907267859587,0.159032418669922,0.46468377609373,0.861008694535009,0.169130779452357,0.954208859125791,0.987860031467399,0.0100983607824352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P63242|IF5A1_MOUSE;sp|Q8BGY2|IF5A2_MOUSE","sp|P63242|IF5A1_MOUSE","13;6","13;6","13;6","Eukaryotic translation initiation factor 5A-1",2,13,13,13
"847","IF6_MOUSE",-0.412831571003018,0.00312253726070111,-0.322381767821433,-0.357698556024683,-0.201800782802923,-0.321370459742539,-0.187094766124446,-0.0240485852046071,-0.401741537176751,-0.0421922691024079,-0.102357438442066,-0.10927100015363,-0.272447339397108,-0.183578648468629,-0.163890561218714,0.187445731242697,0.122175875417687,0.161403410453233,0.60733052795362,0.835079475936228,NA,-1.35398283871066,1.37741679900231,-0.760036163504953,-0.991946993539076,0.0317695964367562,-0.753395319081423,0.128337962585282,1.19899520733252,-1.28115914548706,1.07985309371789,0.684773159483671,0.639374641764745,0.46194187267174,0.814066684882289,0.0888686909284795,0.414567146446756,0.844326366312773,0.108556778178395,0.85264789912939,0.96449438674943,0.0196880872499152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|O55135|IF6_MOUSE","sp|O55135|IF6_MOUSE","6","6","6","Eukaryotic translation initiation factor 6",1,6,6,6
"848","IFI4_MOUSE",-2.25897786333027,-1.93470416367413,-1.84007402059394,-2.02942586749637,-1.61231750521772,-1.63782659233648,-1.87341547898606,-1.77435109366695,-1.6172856318238,-1.4382968135538,-1.60971384917751,-1.33511147211559,-2.01579547877368,-1.72447766755181,-1.50010194166768,0.179608177156786,0.122144915514412,0.137584539357619,0.00278426725112721,0.478646998325234,1,-1.9838809062708,-0.727852449852295,-0.361315932491476,-1.09474361483835,0.520866818532098,0.422060966092013,-0.4904593707765,-0.106747441285,0.501623480577315,1.19491143259514,0.530951713115577,1.59458530460229,0.0412995652029188,0.790992442281521,0.29131781122187,0.00454502322747777,0.844326366312773,0.515693537106,0.0510998852022063,0.848403079736876,0.22437572588413,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P0DOV2|IFI4_MOUSE","sp|P0DOV2|IFI4_MOUSE","10","7","3","Interferon-activable protein 204",1,10,7,3
"849","IFI5A_MOUSE",-0.773471524735562,-0.240878506478598,-0.628287461549334,-1.37222019734214,-0.406384080438762,-0.846384072204689,-0.284289859209274,-0.115745355777523,-0.773284189823141,-0.129423094939039,-0.273836377822519,0.13390298331932,-0.753714422526409,-0.413200841907562,-0.260660169816345,0.469635438716974,0.312405712141905,0.381164990513758,0.245213178766332,0.770704478026563,NA,-0.71608032815495,0.565380238095937,-0.366756087236221,-2.15671658649621,0.16716084870405,-0.89151363494588,0.460929119239684,0.866460411243813,-0.715629585665429,0.833550698254502,0.486081015186432,1.46713389177427,0.279127263325485,0.790992442281521,0.340513580618847,0.156241641525221,0.844326366312773,0.493054252710064,0.559493009285919,0.890269469642961,0.152540672091217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q8CGE8|IFI5A_MOUSE;sp|P0DOV1|IFI5B_MOUSE","sp|Q8CGE8|IFI5A_MOUSE;sp|P0DOV1|IFI5B_MOUSE","12;10","12;10","7;5","Interferon-activable protein 205-A;Interferon-activable protein 205-B",2,12,12,7
"850","IFIX_MOUSE",2.35860243164063,1.70333207483849,2.01623793293535,1.99375166828749,2.18322921653186,1.77367737252273,1.3637407418211,1.98328530354072,2.32462755642267,1.54124315515019,2.27278947953557,2.0026409052045,2.01798102692549,1.8259831586041,2.03532527407823,0.268090161821375,0.350605503777662,0.358362231853139,0.62179677723893,0.839424768707853,NA,1.27425558825004,-0.819274209616856,0.18043183698324,0.108590245807394,0.713953954326458,-0.594527316501647,-1.90423794617102,0.0751511526983483,1.16570892058951,-1.33713371561915,1.00009093176901,0.136990557484679,0.419918748041703,0.799437150061902,-0.191997868321388,0.940933602537635,0.986867479736884,0.0173442471527441,0.435649718107134,0.853173074261944,0.209342115474132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q8BV49|IFIX_MOUSE;sp|Q504N7|IFIXL_MOUSE;sp|O35368|IFI3_MOUSE","sp|Q8BV49|IFIX_MOUSE","24;11;1","24;11;1","23;10;0","Pyrin and HIN domain-containing protein 1",3,24,24,23
"851","IFM3_MOUSE",-1.72809620738163,-4.72620246216695,-1.60442263552635,-1.57764849466707,-1.74809752585523,-1.55093561696108,-4.54923135812144,-1.39021188565722,-5.80017651398046,-4.51490070022065,-2.6189524094373,-2.38414837899724,-2.4090924499355,-2.30961909664874,-3.82954450065891,1.54612928007647,1.50023107088869,1.62355646776332,0.347304280184403,0.776603622888196,NA,0.707707066485772,-1.18450594968942,0.785761919294251,0.802660045486398,0.695083512835533,0.819519506292396,-1.07281310156994,0.92095805133929,-1.86232971815405,-1.05114578486626,0.145455579107834,0.293648873438195,0.929431453429101,0.978445125406916,0.0994733532867578,0.252170516207585,0.844326366312773,-1.42045205072341,0.218516592039956,0.848403079736876,-1.51992540401017,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"sp|Q9CQW9|IFM3_MOUSE;sp|Q99J93|IFM2_MOUSE","sp|Q9CQW9|IFM3_MOUSE","3;1","3;1","3;1","Interferon-induced transmembrane protein 3",2,3,3,3
"852","IGBP1_MOUSE",-2.57065867616788,-5.64401177063586,-2.39486588937711,-5.55628479395335,-2.37169930573186,-2.30064375863547,-4.97197674308352,-3.33734283089344,-2.38606799142304,-2.57473243153904,-2.35906606170447,-5.55075645405232,-4.04145528253355,-3.24541565958607,-3.21765573467972,1.80160993125401,1.24437909439348,1.55835637149453,0.704930166348957,0.874251627873951,NA,0.637957142087224,-1.46836192285255,0.758436529555846,-1.40823833867067,0.774313721437688,0.82301156022108,-1.00778347731411,0.112511024362431,0.764466158961401,0.63516519845419,0.782971900933828,-1.40444949717635,NA,NA,NA,0.515521469092998,0.861008694535009,0.823799547853834,0.978735313160539,0.995765693356586,0.027759924906356,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"sp|Q61249|IGBP1_MOUSE;sp|Q9QZ29|IGB1B_MOUSE","sp|Q61249|IGBP1_MOUSE","4;1","4;1","4;1","Immunoglobulin-binding protein 1",2,4,4,4
